P1_75,csvTime,P1_66
243,2024-05-29 04:30:56,0
238,2024-05-29 04:31:56,0
255,2024-05-29 04:32:56,0
234,2024-05-29 04:33:56,0
315,2024-05-29 04:34:56,0
257,2024-05-29 04:35:56,0
247,2024-05-29 04:36:56,0
265,2024-05-29 04:37:56,0
264,2024-05-29 04:38:56,0
255,2024-05-29 04:39:56,0
235,2024-05-29 04:40:56,0
230,2024-05-29 04:41:56,0
241,2024-05-29 04:42:56,0
236,2024-05-29 04:43:56,0
239,2024-05-29 04:44:56,0
219,2024-05-29 04:45:56,0
219,2024-05-29 04:46:56,0
224,2024-05-29 04:47:56,0
235,2024-05-29 04:48:56,0
233,2024-05-29 04:49:56,0
238,2024-05-29 04:50:56,0
246,2024-05-29 04:51:56,0
243,2024-05-29 04:52:56,0
244,2024-05-29 04:53:56,0
233,2024-05-29 04:54:56,0
233,2024-05-29 04:55:56,0
230,2024-05-29 04:56:56,0
242,2024-05-29 04:57:56,0
223,2024-05-29 04:58:56,0
219,2024-05-29 04:59:56,0
211,2024-05-29 05:00:56,0
218,2024-05-29 05:01:56,0
211,2024-05-29 05:02:56,0
205,2024-05-29 05:03:56,0
222,2024-05-29 05:04:56,0
214,2024-05-29 05:05:56,0
211,2024-05-29 05:06:56,0
222,2024-05-29 05:07:56,0
235,2024-05-29 05:08:56,0
221,2024-05-29 05:09:56,0
232,2024-05-29 05:10:56,0
233,2024-05-29 05:11:56,0
237,2024-05-29 05:12:56,0
227,2024-05-29 05:13:56,0
231,2024-05-29 05:14:56,0
241,2024-05-29 05:15:56,0
233,2024-05-29 05:16:56,0
246,2024-05-29 05:17:56,0
263,2024-05-29 05:18:56,0
260,2024-05-29 05:19:56,0
246,2024-05-29 05:20:56,0
263,2024-05-29 05:21:56,0
257,2024-05-29 05:22:56,0
235,2024-05-29 05:23:56,0
252,2024-05-29 05:24:56,0
255,2024-05-29 05:25:56,0
254,2024-05-29 05:26:56,0
254,2024-05-29 05:27:56,0
256,2024-05-29 05:28:56,0
252,2024-05-29 05:29:56,0
251,2024-05-29 05:30:56,0
265,2024-05-29 05:31:56,0
264,2024-05-29 05:32:56,0
259,2024-05-29 05:33:56,0
274,2024-05-29 05:34:56,0
274,2024-05-29 05:35:56,0
253,2024-05-29 05:36:56,0
257,2024-05-29 05:37:56,0
267,2024-05-29 05:38:56,0
225,2024-05-29 05:39:56,0
227,2024-05-29 05:40:56,0
217,2024-05-29 05:41:56,0
208,2024-05-29 05:42:56,0
213,2024-05-29 05:43:56,0
216,2024-05-29 05:44:56,0
213,2024-05-29 05:45:56,0
213,2024-05-29 05:46:56,0
210,2024-05-29 05:47:56,0
235,2024-05-29 05:48:56,0
232,2024-05-29 05:49:56,0
233,2024-05-29 05:50:56,0
221,2024-05-29 05:51:56,0
230,2024-05-29 05:52:56,0
230,2024-05-29 05:53:56,0
227,2024-05-29 05:54:56,0
219,2024-05-29 05:55:56,0
246,2024-05-29 05:56:56,0
240,2024-05-29 05:57:56,0
232,2024-05-29 05:58:56,0
249,2024-05-29 05:59:56,0
348,2024-05-29 07:00:56,0
357,2024-05-29 07:01:56,0
334,2024-05-29 07:02:56,0
343,2024-05-29 07:03:56,0
329,2024-05-29 07:04:56,0
325,2024-05-29 07:05:56,0
332,2024-05-29 07:06:56,0
343,2024-05-29 07:07:56,0
329,2024-05-29 07:08:56,0
312,2024-05-29 07:09:56,0
347,2024-05-29 07:10:56,0
310,2024-05-29 07:11:56,0
343,2024-05-29 07:12:56,0
366,2024-05-29 07:13:56,0
354,2024-05-29 07:14:56,0
365,2024-05-29 07:15:56,0
351,2024-05-29 07:16:56,0
354,2024-05-29 07:17:56,0
369,2024-05-29 07:18:56,0
370,2024-05-29 07:19:56,0
341,2024-05-29 07:20:56,0
371,2024-05-29 07:21:56,0
352,2024-05-29 07:22:56,0
350,2024-05-29 07:23:56,0
356,2024-05-29 07:24:56,0
361,2024-05-29 07:25:56,0
332,2024-05-29 07:26:56,0
421,2024-05-29 07:27:56,0
359,2024-05-29 07:28:56,0
332,2024-05-29 07:29:56,0
356,2024-05-29 07:30:56,0
345,2024-05-29 07:31:56,0
343,2024-05-29 07:32:56,0
373,2024-05-29 07:33:56,0
355,2024-05-29 07:34:56,0
359,2024-05-29 07:35:56,0
351,2024-05-29 07:36:56,0
376,2024-05-29 07:37:56,0
368,2024-05-29 07:38:56,0
345,2024-05-29 07:39:56,0
343,2024-05-29 07:40:56,0
351,2024-05-29 07:41:56,0
346,2024-05-29 07:42:56,0
367,2024-05-29 07:43:56,0
381,2024-05-29 07:44:56,0
351,2024-05-29 07:45:56,0
365,2024-05-29 07:46:56,0
389,2024-05-29 07:47:56,0
387,2024-05-29 07:48:56,0
373,2024-05-29 07:49:56,0
356,2024-05-29 07:50:56,0
326,2024-05-29 07:51:56,0
335,2024-05-29 07:52:56,0
346,2024-05-29 07:53:56,0
321,2024-05-29 07:54:56,0
348,2024-05-29 07:55:56,0
321,2024-05-29 07:56:56,0
337,2024-05-29 07:57:56,0
365,2024-05-29 07:58:56,0
334,2024-05-29 07:59:56,0
354,2024-05-29 08:00:56,0
354,2024-05-29 08:01:56,0
395,2024-05-29 08:02:56,0
353,2024-05-29 08:03:56,0
373,2024-05-29 08:04:56,0
377,2024-05-29 08:05:56,0
406,2024-05-29 08:06:56,0
395,2024-05-29 08:07:56,0
362,2024-05-29 08:08:56,0
376,2024-05-29 08:09:56,0
356,2024-05-29 08:10:56,0
356,2024-05-29 08:11:56,0
423,2024-05-29 08:12:56,0
384,2024-05-29 08:13:56,0
425,2024-05-29 08:14:56,0
357,2024-05-29 08:15:56,0
354,2024-05-29 08:16:56,0
373,2024-05-29 08:17:56,0
332,2024-05-29 08:18:56,0
367,2024-05-29 08:19:56,0
367,2024-05-29 08:20:56,0
357,2024-05-29 08:21:56,0
367,2024-05-29 08:22:56,0
422,2024-05-29 08:23:56,0
383,2024-05-29 08:24:56,0
376,2024-05-29 08:25:56,0
373,2024-05-29 08:26:56,0
381,2024-05-29 08:27:56,0
365,2024-05-29 08:28:56,0
523,2024-05-29 08:29:56,0
626,2024-05-29 08:30:56,0
915,2024-05-29 08:31:56,0
428,2024-05-29 08:32:56,0
407,2024-05-29 08:33:56,0
415,2024-05-29 08:34:56,0
388,2024-05-29 08:35:56,0
499,2024-05-29 08:36:56,0
404,2024-05-29 08:37:56,0
379,2024-05-29 08:38:56,0
389,2024-05-29 08:39:56,0
373,2024-05-29 08:40:56,0
395,2024-05-29 08:41:56,0
367,2024-05-29 08:42:56,0
373,2024-05-29 08:43:56,0
373,2024-05-29 08:44:56,0
368,2024-05-29 08:45:56,0
367,2024-05-29 08:46:56,0
376,2024-05-29 08:47:56,0
409,2024-05-29 08:48:56,0
408,2024-05-29 08:49:56,0
447,2024-05-29 08:50:56,0
464,2024-05-29 08:51:56,0
434,2024-05-29 08:52:56,0
433,2024-05-29 08:53:56,0
387,2024-05-29 08:54:56,0
422,2024-05-29 08:55:56,0
390,2024-05-29 08:56:56,0
420,2024-05-29 08:57:56,0
491,2024-05-29 08:58:56,0
494,2024-05-29 08:59:56,0
462,2024-05-29 09:00:56,0
332,2024-05-29 09:01:56,0
320,2024-05-29 09:02:56,0
290,2024-05-29 09:03:56,0
238,2024-05-29 09:04:56,0
232,2024-05-29 09:05:56,0
235,2024-05-29 09:06:56,0
230,2024-05-29 09:07:56,0
237,2024-05-29 09:08:56,0
247,2024-05-29 09:09:56,0
248,2024-05-29 09:10:56,0
264,2024-05-29 09:11:56,0
252,2024-05-29 09:12:56,0
238,2024-05-29 09:13:56,0
252,2024-05-29 09:14:56,0
268,2024-05-29 09:15:56,0
296,2024-05-29 09:16:56,0
285,2024-05-29 09:17:56,0
313,2024-05-29 09:18:56,0
314,2024-05-29 09:19:56,0
301,2024-05-29 09:20:56,0
312,2024-05-29 09:21:56,0
296,2024-05-29 09:22:56,0
265,2024-05-29 09:23:56,0
270,2024-05-29 09:24:56,0
256,2024-05-29 09:25:56,0
257,2024-05-29 09:26:56,0
252,2024-05-29 09:27:56,0
282,2024-05-29 09:28:56,0
279,2024-05-29 09:29:56,0
308,2024-05-29 09:30:56,0
276,2024-05-29 09:31:56,0
281,2024-05-29 09:32:56,0
247,2024-05-29 09:33:56,0
257,2024-05-29 09:34:56,0
252,2024-05-29 09:35:56,0
232,2024-05-29 09:36:56,0
252,2024-05-29 09:37:56,0
244,2024-05-29 09:38:56,0
254,2024-05-29 09:39:56,0
241,2024-05-29 09:40:56,0
246,2024-05-29 09:41:56,0
238,2024-05-29 09:42:56,0
249,2024-05-29 09:43:56,0
244,2024-05-29 09:44:56,0
256,2024-05-29 09:45:56,0
271,2024-05-29 09:46:56,0
268,2024-05-29 09:47:56,0
263,2024-05-29 09:48:56,0
264,2024-05-29 09:49:56,0
252,2024-05-29 09:50:56,0
279,2024-05-29 09:51:56,0
290,2024-05-29 09:52:56,0
285,2024-05-29 09:53:56,0
235,2024-05-29 09:54:56,0
244,2024-05-29 09:55:56,0
235,2024-05-29 09:56:56,0
213,2024-05-29 09:57:56,0
244,2024-05-29 09:58:56,0
232,2024-05-29 09:59:56,0
231,2024-05-29 10:00:56,0
235,2024-05-29 10:01:56,0
230,2024-05-29 10:02:56,0
227,2024-05-29 10:03:56,0
236,2024-05-29 10:04:56,0
276,2024-05-29 10:05:56,0
310,2024-05-29 10:06:56,0
257,2024-05-29 10:07:56,0
257,2024-05-29 10:08:56,0
261,2024-05-29 10:09:56,0
249,2024-05-29 10:10:56,0
252,2024-05-29 10:11:56,0
254,2024-05-29 10:12:56,0
244,2024-05-29 10:13:56,0
257,2024-05-29 10:14:56,0
260,2024-05-29 10:15:56,0
252,2024-05-29 10:16:56,0
243,2024-05-29 10:17:56,0
250,2024-05-29 10:18:56,0
255,2024-05-29 10:19:56,0
248,2024-05-29 10:20:56,0
285,2024-05-29 10:21:56,0
296,2024-05-29 10:22:56,0
309,2024-05-29 10:23:56,0
312,2024-05-29 10:24:56,0
299,2024-05-29 10:25:56,0
321,2024-05-29 10:26:56,0
319,2024-05-29 10:27:56,0
238,2024-05-29 10:28:56,0
220,2024-05-29 10:29:56,0
228,2024-05-29 10:30:56,0
213,2024-05-29 10:31:56,0
257,2024-05-29 10:32:56,0
263,2024-05-29 10:33:56,0
257,2024-05-29 10:34:56,0
257,2024-05-29 10:35:56,0
267,2024-05-29 10:36:56,0
265,2024-05-29 10:37:56,0
246,2024-05-29 10:38:56,0
271,2024-05-29 10:39:56,0
254,2024-05-29 10:40:56,0
249,2024-05-29 10:41:56,0
249,2024-05-29 10:42:56,0
248,2024-05-29 10:43:56,0
246,2024-05-29 10:44:56,0
243,2024-05-29 10:45:56,0
252,2024-05-29 10:46:56,0
230,2024-05-29 10:47:56,0
257,2024-05-29 10:48:56,0
243,2024-05-29 10:49:56,0
255,2024-05-29 10:50:56,0
255,2024-05-29 10:51:56,0
252,2024-05-29 10:52:56,0
257,2024-05-29 10:53:56,0
219,2024-05-29 10:54:56,0
229,2024-05-29 10:55:56,0
232,2024-05-29 10:56:56,0
263,2024-05-29 10:57:56,0
245,2024-05-29 10:58:56,0
246,2024-05-29 10:59:56,0
0,2024-05-29 12:00:56,242
0,2024-05-29 12:01:56,239
0,2024-05-29 12:02:56,239
0,2024-05-29 12:03:56,264
0,2024-05-29 12:04:56,275
0,2024-05-29 12:05:56,268
0,2024-05-29 12:06:56,263
0,2024-05-29 12:07:56,262
0,2024-05-29 12:08:56,281
0,2024-05-29 12:09:56,255
0,2024-05-29 12:10:56,258
0,2024-05-29 12:11:56,280
0,2024-05-29 12:12:56,279
0,2024-05-29 12:13:56,264
0,2024-05-29 12:14:56,266
0,2024-05-29 12:15:56,277
0,2024-05-29 12:16:56,261
0,2024-05-29 12:17:56,272
0,2024-05-29 12:18:56,234
0,2024-05-29 12:19:56,263
0,2024-05-29 12:20:56,259
0,2024-05-29 12:21:56,276
0,2024-05-29 12:22:56,275
0,2024-05-29 12:23:56,282
0,2024-05-29 12:24:56,269
0,2024-05-29 12:25:56,209
0,2024-05-29 12:26:56,255
0,2024-05-29 12:27:56,270
0,2024-05-29 12:28:56,250
0,2024-05-29 12:29:56,258
0,2024-05-29 12:30:56,258
0,2024-05-29 12:31:56,280
0,2024-05-29 12:32:56,266
0,2024-05-29 12:33:56,269
0,2024-05-29 12:34:56,280
0,2024-05-29 12:35:56,273
0,2024-05-29 12:36:56,272
0,2024-05-29 12:37:56,264
0,2024-05-29 12:38:56,264
0,2024-05-29 12:39:56,255
0,2024-05-29 12:40:56,275
0,2024-05-29 12:41:56,255
0,2024-05-29 12:42:56,285
0,2024-05-29 12:43:56,283
0,2024-05-29 12:44:56,277
0,2024-05-29 12:45:56,288
0,2024-05-29 12:46:56,294
0,2024-05-29 12:47:56,277
0,2024-05-29 12:48:56,266
0,2024-05-29 12:49:56,302
0,2024-05-29 12:50:56,286
0,2024-05-29 12:51:56,284
0,2024-05-29 12:52:56,298
0,2024-05-29 12:53:56,304
0,2024-05-29 12:54:56,288
0,2024-05-29 12:55:56,294
0,2024-05-29 12:56:56,272
0,2024-05-29 12:57:56,305
0,2024-05-29 12:58:56,288
0,2024-05-29 12:59:56,234
0,2024-05-29 13:00:56,247
0,2024-05-29 13:01:56,261
0,2024-05-29 13:02:56,255
0,2024-05-29 13:03:56,233
0,2024-05-29 13:04:56,269
0,2024-05-29 13:05:56,246
0,2024-05-29 13:06:56,257
0,2024-05-29 13:07:56,258
0,2024-05-29 13:08:56,280
0,2024-05-29 13:09:56,260
0,2024-05-29 13:10:56,277
0,2024-05-29 13:11:56,280
0,2024-05-29 13:12:56,269
0,2024-05-29 13:13:56,261
0,2024-05-29 13:14:56,288
0,2024-05-29 13:15:56,261
0,2024-05-29 13:16:56,253
0,2024-05-29 13:17:56,237
0,2024-05-29 13:18:56,264
0,2024-05-29 13:19:56,254
0,2024-05-29 13:20:56,253
0,2024-05-29 13:21:56,255
0,2024-05-29 13:22:56,258
0,2024-05-29 13:23:56,255
0,2024-05-29 13:24:56,233
0,2024-05-29 13:25:56,252
0,2024-05-29 13:26:56,260
0,2024-05-29 13:27:56,264
0,2024-05-29 13:28:56,236
0,2024-05-29 13:29:56,241
0,2024-05-29 13:30:56,250
0,2024-05-29 13:31:56,242
0,2024-05-29 13:32:56,266
0,2024-05-29 13:33:56,241
0,2024-05-29 13:34:56,244
0,2024-05-29 13:35:56,255
0,2024-05-29 13:36:56,264
0,2024-05-29 13:37:56,250
0,2024-05-29 13:38:56,231
0,2024-05-29 13:39:56,252
0,2024-05-29 13:40:56,239
0,2024-05-29 13:41:56,237
0,2024-05-29 13:42:56,245
0,2024-05-29 13:43:56,258
0,2024-05-29 13:44:56,239
0,2024-05-29 13:45:56,258
0,2024-05-29 13:46:56,253
0,2024-05-29 13:47:56,255
0,2024-05-29 13:48:56,252
0,2024-05-29 13:49:56,258
0,2024-05-29 13:50:56,251
0,2024-05-29 13:51:56,245
0,2024-05-29 13:52:56,242
0,2024-05-29 13:53:56,228
0,2024-05-29 13:54:56,250
0,2024-05-29 13:55:56,253
0,2024-05-29 13:56:56,250
0,2024-05-29 13:57:56,264
0,2024-05-29 13:58:56,239
0,2024-05-29 13:59:56,269
0,2024-05-29 14:00:56,242
0,2024-05-29 14:01:56,244
0,2024-05-29 14:02:56,239
0,2024-05-29 14:03:56,250
0,2024-05-29 14:04:56,250
0,2024-05-29 14:05:56,222
0,2024-05-29 14:06:56,235
0,2024-05-29 14:07:56,244
0,2024-05-29 14:08:56,222
0,2024-05-29 14:09:56,226
0,2024-05-29 14:10:56,244
0,2024-05-29 14:11:56,233
0,2024-05-29 14:12:56,244
0,2024-05-29 14:13:56,236
0,2024-05-29 14:14:56,250
0,2024-05-29 14:15:56,247
0,2024-05-29 14:16:56,225
0,2024-05-29 14:17:56,253
0,2024-05-29 14:18:56,236
0,2024-05-29 14:19:56,242
0,2024-05-29 14:20:56,241
0,2024-05-29 14:21:56,250
0,2024-05-29 14:22:56,251
0,2024-05-29 14:23:56,250
0,2024-05-29 14:24:56,253
0,2024-05-29 14:25:56,233
0,2024-05-29 14:26:56,225
0,2024-05-29 14:27:56,261
0,2024-05-29 14:28:56,252
0,2024-05-29 14:29:56,236
0,2024-05-29 14:30:56,239
0,2024-05-29 14:31:56,247
0,2024-05-29 14:32:56,233
0,2024-05-29 14:33:56,250
0,2024-05-29 14:34:56,255
0,2024-05-29 14:35:56,241
0,2024-05-29 14:36:56,239
0,2024-05-29 14:37:56,255
0,2024-05-29 14:38:56,249
0,2024-05-29 14:39:56,252
0,2024-05-29 14:40:56,233
0,2024-05-29 14:41:56,250
0,2024-05-29 14:42:56,228
0,2024-05-29 14:43:56,231
0,2024-05-29 14:44:56,239
0,2024-05-29 14:45:56,256
0,2024-05-29 14:46:56,228
0,2024-05-29 14:47:56,236
0,2024-05-29 14:48:56,261
0,2024-05-29 14:49:56,235
0,2024-05-29 14:50:56,253
0,2024-05-29 14:51:56,258
0,2024-05-29 14:52:56,244
0,2024-05-29 14:53:56,255
0,2024-05-29 14:54:56,239
0,2024-05-29 14:55:56,230
0,2024-05-29 14:56:56,255
0,2024-05-29 14:57:56,237
0,2024-05-29 14:58:56,228
0,2024-05-29 14:59:56,229
0,2024-05-29 15:00:56,247
0,2024-05-29 15:01:56,237
0,2024-05-29 15:02:56,263
0,2024-05-29 15:03:56,243
0,2024-05-29 15:04:56,261
0,2024-05-29 15:05:56,236
0,2024-05-29 15:06:56,255
0,2024-05-29 15:07:56,244
0,2024-05-29 15:08:56,260
0,2024-05-29 15:09:56,230
0,2024-05-29 15:10:56,251
0,2024-05-29 15:11:56,255
0,2024-05-29 15:12:56,261
0,2024-05-29 15:13:56,239
0,2024-05-29 15:14:56,250
0,2024-05-29 15:15:56,246
0,2024-05-29 15:16:56,244
0,2024-05-29 15:17:56,233
0,2024-05-29 15:18:56,245
0,2024-05-29 15:19:56,233
0,2024-05-29 15:20:56,244
0,2024-05-29 15:21:56,230
0,2024-05-29 15:22:56,230
0,2024-05-29 15:23:56,233
0,2024-05-29 15:24:56,236
0,2024-05-29 15:25:56,253
0,2024-05-29 15:26:56,241
0,2024-05-29 15:27:56,230
0,2024-05-29 15:28:56,244
0,2024-05-29 15:29:56,242
0,2024-05-29 15:30:56,255
0,2024-05-29 15:31:56,253
0,2024-05-29 15:32:56,241
0,2024-05-29 15:33:56,244
0,2024-05-29 15:34:56,233
0,2024-05-29 15:35:56,249
0,2024-05-29 15:36:56,251
0,2024-05-29 15:37:56,222
0,2024-05-29 15:38:56,222
0,2024-05-29 15:39:56,238
0,2024-05-29 15:40:56,233
0,2024-05-29 15:41:56,242
0,2024-05-29 15:42:56,250
0,2024-05-29 15:43:56,249
0,2024-05-29 15:44:56,252
0,2024-05-29 15:45:56,247
0,2024-05-29 15:46:56,255
0,2024-05-29 15:47:56,269
0,2024-05-29 15:48:56,258
0,2024-05-29 15:49:56,250
0,2024-05-29 15:50:56,277
0,2024-05-29 15:51:56,243
0,2024-05-29 15:52:56,261
0,2024-05-29 15:53:56,295
0,2024-05-29 15:54:56,272
0,2024-05-29 15:55:56,291
0,2024-05-29 15:56:56,276
0,2024-05-29 15:57:56,263
0,2024-05-29 15:58:56,230
0,2024-05-29 15:59:56,247
0,2024-05-29 16:00:56,255
0,2024-05-29 16:01:56,227
0,2024-05-29 16:02:56,236
0,2024-05-29 16:03:56,246
0,2024-05-29 16:04:56,264
0,2024-05-29 16:05:56,253
0,2024-05-29 16:06:56,261
0,2024-05-29 16:07:56,255
0,2024-05-29 16:08:56,244
0,2024-05-29 16:09:56,258
0,2024-05-29 16:10:56,244
0,2024-05-29 16:11:56,275
0,2024-05-29 16:12:56,255
0,2024-05-29 16:13:56,208
0,2024-05-29 16:14:56,236
0,2024-05-29 16:15:56,228
0,2024-05-29 16:16:56,222
0,2024-05-29 16:17:56,236
0,2024-05-29 16:18:56,244
0,2024-05-29 16:19:56,241
0,2024-05-29 16:20:56,231
0,2024-05-29 16:21:56,244
0,2024-05-29 16:22:56,288
0,2024-05-29 16:23:56,263
0,2024-05-29 16:24:56,269
0,2024-05-29 16:25:56,288
0,2024-05-29 16:26:56,277
0,2024-05-29 16:27:56,271
0,2024-05-29 16:28:56,267
0,2024-05-29 16:29:56,226
0,2024-05-29 16:30:56,270
0,2024-05-29 16:31:56,269
0,2024-05-29 16:32:56,266
0,2024-05-29 16:33:56,233
0,2024-05-29 16:34:56,234
0,2024-05-29 16:35:56,230
0,2024-05-29 16:36:56,263
0,2024-05-29 16:37:56,258
0,2024-05-29 16:38:56,253
0,2024-05-29 16:39:56,244
0,2024-05-29 16:40:56,254
0,2024-05-29 16:41:56,244
0,2024-05-29 16:42:56,243
0,2024-05-29 16:43:56,241
0,2024-05-29 16:44:56,239
0,2024-05-29 16:45:56,252
0,2024-05-29 16:46:56,231
0,2024-05-29 16:47:56,222
0,2024-05-29 16:48:56,253
0,2024-05-29 16:49:56,261
0,2024-05-29 16:50:56,266
0,2024-05-29 16:51:56,257
0,2024-05-29 16:52:56,250
0,2024-05-29 16:53:56,261
0,2024-05-29 16:54:56,275
0,2024-05-29 16:55:56,250
0,2024-05-29 16:56:56,261
0,2024-05-29 16:57:56,274
0,2024-05-29 16:58:56,250
0,2024-05-29 16:59:56,257
0,2024-05-29 18:00:56,346
0,2024-05-29 18:01:56,242
0,2024-05-29 18:02:56,244
0,2024-05-29 18:03:56,253
0,2024-05-29 18:04:56,250
0,2024-05-29 18:05:56,230
0,2024-05-29 18:06:56,244
0,2024-05-29 18:07:56,242
0,2024-05-29 18:08:56,255
0,2024-05-29 18:09:56,258
0,2024-05-29 18:10:56,250
0,2024-05-29 18:11:56,299
0,2024-05-29 18:12:56,286
0,2024-05-29 18:13:56,280
0,2024-05-29 18:14:56,412
0,2024-05-29 18:15:56,454
0,2024-05-29 18:16:56,371
1,2024-05-29 18:17:56,310
2,2024-05-29 18:18:56,321
1,2024-05-29 18:19:56,289
1,2024-05-29 18:20:56,259
186,2024-05-29 18:21:56,148
142,2024-05-29 18:22:56,190
161,2024-05-29 18:23:56,156
153,2024-05-29 18:24:56,145
155,2024-05-29 18:25:56,155
183,2024-05-29 18:26:56,184
163,2024-05-29 18:27:56,167
172,2024-05-29 18:28:56,178
200,2024-05-29 18:29:56,214
197,2024-05-29 18:30:56,184
202,2024-05-29 18:31:56,197
267,2024-05-29 18:32:56,253
279,2024-05-29 18:33:56,281
266,2024-05-29 18:34:56,269
279,2024-05-29 18:35:56,285
254,2024-05-29 18:36:56,252
277,2024-05-29 18:37:56,269
428,2024-05-29 18:38:56,412
264,2024-05-29 18:39:56,272
353,2024-05-29 18:40:56,348
274,2024-05-29 18:41:56,269
296,2024-05-29 18:42:56,297
246,2024-05-29 18:48:56,253
293,2024-05-29 18:49:56,283
477,2024-05-29 18:50:56,454
257,2024-05-29 18:51:56,261
256,2024-05-29 18:52:56,266
252,2024-05-29 18:53:56,252
348,2024-05-29 18:54:56,311
288,2024-05-29 18:55:56,286
298,2024-05-29 18:56:56,288
257,2024-05-29 18:57:56,272
227,2024-05-29 18:58:56,219
221,2024-05-29 18:59:56,225
0,2024-05-30 10:00:55,363
0,2024-05-30 10:01:56,343
0,2024-05-30 10:02:56,211
0,2024-05-30 10:03:56,321
0,2024-05-30 10:04:56,432
0,2024-05-30 10:05:56,420
0,2024-05-30 10:06:56,244
0,2024-05-30 10:07:55,299
0,2024-05-30 10:08:56,208
0,2024-05-30 10:09:55,283
0,2024-05-30 10:10:56,283
0,2024-05-30 10:11:56,266
0,2024-05-30 10:12:56,285
0,2024-05-30 10:13:56,255
0,2024-05-30 10:14:56,288
0,2024-05-30 10:15:56,283
0,2024-05-30 10:16:56,262
0,2024-05-30 10:17:56,393
0,2024-05-30 10:18:56,274
0,2024-05-30 10:19:55,282
0,2024-05-30 10:20:55,244
0,2024-05-30 10:21:56,250
0,2024-05-30 10:22:56,228
0,2024-05-30 10:23:56,236
0,2024-05-30 10:24:56,244
0,2024-05-30 10:25:56,222
0,2024-05-30 10:26:56,228
0,2024-05-30 10:27:56,233
0,2024-05-30 10:28:56,247
0,2024-05-30 10:29:55,219
0,2024-05-30 10:30:55,277
0,2024-05-30 10:31:56,294
0,2024-05-30 10:32:56,283
0,2024-05-30 10:33:56,277
0,2024-05-30 10:34:56,294
0,2024-05-30 10:35:56,274
0,2024-05-30 10:36:56,305
0,2024-05-30 10:37:56,233
0,2024-05-30 10:38:56,230
0,2024-05-30 10:39:55,230
0,2024-05-30 10:40:56,390
0,2024-05-30 10:41:56,236
0,2024-05-30 10:42:56,231
0,2024-05-30 10:43:56,228
0,2024-05-30 10:44:55,247
0,2024-05-30 10:45:56,239
0,2024-05-30 10:46:55,266
0,2024-05-30 10:47:56,324
0,2024-05-30 10:48:56,316
0,2024-05-30 10:49:56,305
0,2024-05-30 10:50:55,300
0,2024-05-30 10:51:55,312
0,2024-05-30 10:52:55,269
0,2024-05-30 10:53:56,269
0,2024-05-30 10:54:56,242
0,2024-05-30 10:55:56,250
0,2024-05-30 10:56:55,231
0,2024-05-30 10:57:56,244
0,2024-05-30 10:58:56,260
0,2024-05-30 10:59:55,247
0,2024-05-30 12:00:56,277
0,2024-05-30 12:01:56,267
0,2024-05-30 12:02:56,283
0,2024-05-30 12:03:56,274
0,2024-05-30 12:04:56,292
0,2024-05-30 12:05:56,280
0,2024-05-30 12:06:56,235
0,2024-05-30 12:07:56,228
0,2024-05-30 12:08:56,258
0,2024-05-30 12:09:56,228
0,2024-05-30 12:10:56,228
0,2024-05-30 12:11:55,228
0,2024-05-30 12:12:56,220
0,2024-05-30 12:13:55,206
0,2024-05-30 12:14:55,220
0,2024-05-30 12:15:56,222
0,2024-05-30 12:16:56,274
0,2024-05-30 12:17:56,284
0,2024-05-30 12:18:56,286
0,2024-05-30 12:19:56,307
0,2024-05-30 12:20:56,261
0,2024-05-30 12:21:56,222
0,2024-05-30 12:22:56,302
0,2024-05-30 12:23:56,274
0,2024-05-30 12:24:56,233
0,2024-05-30 12:25:56,239
0,2024-05-30 12:26:56,242
0,2024-05-30 12:27:55,236
0,2024-05-30 12:28:56,236
0,2024-05-30 12:29:56,233
0,2024-05-30 12:30:56,234
0,2024-05-30 12:31:55,225
0,2024-05-30 12:32:55,225
0,2024-05-30 12:33:55,244
0,2024-05-30 12:34:56,225
0,2024-05-30 12:35:56,236
0,2024-05-30 12:36:56,239
0,2024-05-30 12:37:56,225
0,2024-05-30 12:38:56,250
0,2024-05-30 12:39:56,227
0,2024-05-30 12:40:56,237
0,2024-05-30 12:41:55,233
0,2024-05-30 12:42:56,233
0,2024-05-30 12:43:56,233
0,2024-05-30 12:44:55,231
0,2024-05-30 12:45:56,225
0,2024-05-30 12:46:56,291
0,2024-05-30 12:47:56,286
0,2024-05-30 12:48:56,275
0,2024-05-30 12:49:56,274
0,2024-05-30 12:50:56,261
0,2024-05-30 12:51:56,267
0,2024-05-30 12:52:55,278
0,2024-05-30 12:53:56,292
0,2024-05-30 12:54:56,317
0,2024-05-30 12:55:56,308
0,2024-05-30 12:56:56,286
0,2024-05-30 12:57:56,268
0,2024-05-30 12:58:56,308
0,2024-05-30 12:59:56,285
0,2024-05-30 14:00:56,294
0,2024-05-30 14:01:56,302
0,2024-05-30 14:02:55,313
0,2024-05-30 14:03:56,316
0,2024-05-30 14:04:56,288
0,2024-05-30 14:05:56,312
0,2024-05-30 14:06:56,302
0,2024-05-30 14:07:56,308
0,2024-05-30 14:08:56,283
0,2024-05-30 14:09:56,280
0,2024-05-30 14:10:55,222
0,2024-05-30 14:11:56,356
0,2024-05-30 14:12:56,361
0,2024-05-30 14:13:56,352
0,2024-05-30 14:14:56,222
0,2024-05-30 14:15:56,211
0,2024-05-30 14:16:56,317
