13-2-11_v,13-2-10_v,13-2-13_v,13-2-12_v,13-2-6_v,13-2-5_v,13-2-4_v,13-2-3_v,13-2-2_v,13-2-1_v,13-2-0_v,13-2-9_v,13-2-8_v,csvTime,13-2-7_v
12,6001,0.0,2766,9,6,9,10,6973,6967,6960,95,10,2024-05-27 12:43:57,2
10,6002,0.0,2725,9,6,9,10,6973,6966,6959,96,10,2024-05-27 12:44:57,2
9,6004,0.0,2634,9,6,9,10,6970,6964,6958,96,10,2024-05-27 12:45:57,2
14,6003,0.0,2542,9,6,9,10,6971,6965,6959,96,10,2024-05-27 12:46:57,2
5,6004,0.0,2724,9,6,9,10,6970,6963,6957,96,10,2024-05-27 12:47:57,2
15,6003,0.0,2662,9,6,9,10,6971,6965,6959,95,10,2024-05-27 12:48:58,2
10,6004,0.0,2491,9,6,9,10,6971,6966,6961,95,10,2024-05-27 12:49:58,2
14,6003,0.0,2248,10,7,9,10,6972,6966,6960,96,10,2024-05-27 12:50:58,2
13,6004,0.0,2725,9,6,9,10,6971,6965,6959,95,10,2024-05-27 12:51:58,2
11,6003,0.0,2681,9,6,9,10,6971,6965,6959,96,10,2024-05-27 12:52:58,2
3,6002,0.0,2645,9,6,9,10,6971,6965,6959,95,10,2024-05-27 12:53:58,2
6,6003,0.0,2708,9,6,9,10,6972,6966,6960,96,10,2024-05-27 12:54:58,2
9,6003,0.0,2698,9,6,9,10,6970,6965,6959,95,10,2024-05-27 12:55:59,2
11,6003,0.0,2127,10,7,9,10,6972,6965,6959,95,10,2024-05-27 12:56:59,2
5,6003,0.0,2283,10,7,9,10,6970,6965,6959,96,10,2024-05-27 12:57:59,2
13,6002,0.0,2649,9,6,9,10,6973,6968,6962,96,10,2024-05-27 13:00:00,2
9,6002,0.0,2748,9,6,9,10,6971,6965,6960,96,10,2024-05-27 13:01:00,2
5,6003,0.0,2689,9,6,9,10,6971,6965,6959,95,10,2024-05-27 13:02:00,2
14,6005,0.0,868,11,9,10,11,6972,6966,6960,95,11,2024-05-27 13:03:00,3
13,6004,0.0,2730,9,6,9,10,6971,6965,6959,95,10,2024-05-27 13:04:00,2
9,6004,0.0,2644,9,6,9,10,6971,6965,6959,95,10,2024-05-27 13:05:01,2
11,6005,0.0,2731,9,6,9,10,6970,6964,6958,95,10,2024-05-27 13:06:01,2
13,6005,0.0,2748,9,6,9,10,6969,6964,6958,95,10,2024-05-27 13:07:01,2
12,6004,0.0,2349,9,6,9,10,6971,6965,6960,95,10,2024-05-27 13:08:02,2
9,6006,0.0,2653,9,6,9,10,6969,6963,6958,96,10,2024-05-27 13:09:02,2
4,6005,0.0,2535,9,6,9,10,6970,6965,6960,95,10,2024-05-27 13:10:02,2
12,6005,0.0,2075,10,7,10,11,6970,6965,6960,96,10,2024-05-27 13:11:03,2
11,6005,0.0,2274,10,7,9,10,6970,6964,6959,96,10,2024-05-27 13:12:03,2
5,6006,0.0,2770,9,6,9,10,6970,6965,6960,95,10,2024-05-27 13:13:03,2
12,6006,0.0,2814,9,6,9,10,6969,6963,6958,96,10,2024-05-27 13:14:03,2
11,6006,0.0,2623,9,6,9,10,6971,6965,6958,96,10,2024-05-27 13:15:03,2
9,6005,0.0,2787,9,6,9,10,6971,6965,6959,95,10,2024-05-27 13:16:03,2
4,6006,0.0,2724,9,6,9,10,6971,6966,6960,96,10,2024-05-27 13:17:04,2
10,6004,0.0,2823,9,6,9,10,6971,6966,6960,96,10,2024-05-27 13:18:04,2
8,6005,0.0,2314,9,6,9,10,6971,6965,6959,95,10,2024-05-27 13:19:04,2
7,6005,0.0,2777,9,6,9,10,6970,6965,6959,96,10,2024-05-27 13:20:04,2
8,6006,0.0,2645,9,6,9,10,6971,6966,6961,96,10,2024-05-27 13:21:04,2
6,6007,0.0,2305,9,7,9,10,6971,6966,6960,96,10,2024-05-27 13:22:04,2
5,6006,0.0,2465,9,6,9,10,6972,6966,6961,96,10,2024-05-27 13:23:05,2
8,6006,0.0,2535,10,7,9,10,6970,6964,6958,96,10,2024-05-27 13:24:05,2
12,6005,0.0,2077,10,8,11,12,6971,6965,6959,95,11,2024-05-27 13:25:05,3
15,6006,0.0,2674,9,6,9,10,6971,6965,6959,95,10,2024-05-27 13:26:05,2
8,6007,0.0,1819,10,7,10,11,6970,6963,6957,96,11,2024-05-27 13:27:05,2
6,6006,0.0,2208,10,7,9,10,6971,6965,6959,96,10,2024-05-27 13:28:06,2
10,6005,0.0,2694,9,6,9,10,6973,6967,6961,95,10,2024-05-27 13:29:06,2
15,6007,0.0,2538,9,7,9,10,6970,6964,6958,96,10,2024-05-27 13:30:06,2
10,6005,0.0,2578,9,6,9,10,6970,6965,6960,95,10,2024-05-27 13:31:06,2
10,6005,0.0,2741,9,6,9,10,6969,6964,6958,96,10,2024-05-27 13:32:06,2
10,6005,0.0,2680,9,6,9,10,6972,6967,6961,96,10,2024-05-27 13:33:06,2
12,6005,0.0,2654,9,6,9,10,6970,6964,6958,95,10,2024-05-27 13:34:07,2
11,6006,0.0,2477,9,6,9,10,6971,6966,6961,96,10,2024-05-27 13:35:07,2
8,6006,0.0,2644,10,6,9,10,6971,6965,6959,96,10,2024-05-27 13:36:07,2
6,6007,0.0,2457,10,7,9,11,6970,6965,6960,96,10,2024-05-27 13:37:07,2
6,6007,0.0,2624,9,6,9,10,6969,6964,6959,96,10,2024-05-27 13:38:07,2
9,6008,0.0,2707,9,6,9,10,6970,6965,6959,96,9,2024-05-27 13:39:08,2
9,6007,0.0,2359,9,7,9,10,6971,6966,6960,96,10,2024-05-27 13:40:08,2
10,6008,0.0,2383,9,6,9,10,6971,6965,6960,96,10,2024-05-27 13:41:08,2
3,6007,0.0,2600,9,6,9,10,6971,6966,6960,96,10,2024-05-27 13:42:09,2
13,6008,0.0,2490,10,6,9,10,6971,6965,6959,96,10,2024-05-27 13:43:09,2
4,6006,0.0,2642,9,6,9,10,6972,6967,6961,96,10,2024-05-27 13:44:09,2
10,6005,0.0,2239,10,7,9,10,6971,6966,6961,96,10,2024-05-27 13:45:10,2
6,6004,0.0,2726,9,6,9,10,6970,6965,6960,96,10,2024-05-27 13:46:10,2
14,6006,0.0,2804,9,6,9,10,6972,6966,6960,96,10,2024-05-27 13:47:10,2
5,6005,0.0,2775,9,6,9,10,6970,6964,6959,96,10,2024-05-27 13:48:10,2
15,6005,0.0,2243,9,6,9,10,6972,6966,6960,96,10,2024-05-27 13:49:11,2
4,6005,0.0,2459,9,6,9,10,6971,6965,6960,96,10,2024-05-27 13:50:11,2
14,6006,0.0,2652,9,6,9,10,6971,6965,6959,96,10,2024-05-27 13:51:11,2
5,6005,0.0,2608,9,6,9,10,6971,6966,6960,95,10,2024-05-27 13:52:12,2
10,6006,0.0,2185,10,8,10,11,6972,6966,6961,96,11,2024-05-27 13:53:12,3
13,6006,0.0,2575,9,6,9,10,6972,6966,6961,95,10,2024-05-27 13:54:12,2
8,6005,0.0,2633,9,6,9,10,6971,6965,6959,95,10,2024-05-27 13:55:12,2
5,6005,0.0,2756,9,6,9,10,6972,6967,6961,96,10,2024-05-27 13:56:12,2
9,6006,0.0,2197,10,7,9,10,6970,6964,6958,96,10,2024-05-27 13:57:12,2
13,6005,0.0,2713,9,6,9,10,6970,6964,6959,95,10,2024-05-27 13:58:13,2
9,6006,0.0,2635,9,6,9,10,6969,6963,6957,96,10,2024-05-27 14:00:13,2
5,6006,0.0,2684,9,6,9,10,6970,6964,6958,96,10,2024-05-27 14:01:13,2
5,6006,0.0,1897,9,6,8,10,6971,6965,6958,95,9,2024-05-27 14:02:13,2
14,6005,0.0,2591,9,6,9,10,6972,6965,6958,96,10,2024-05-27 14:03:13,2
6,6006,0.0,2610,9,6,9,10,6971,6965,6959,96,10,2024-05-27 14:04:13,2
14,6006,0.0,2547,9,6,9,10,6972,6966,6959,95,10,2024-05-27 14:05:13,2
8,6005,0.0,2742,9,6,9,10,6971,6965,6958,96,10,2024-05-27 14:06:14,2
13,6005,0.0,2531,9,6,9,10,6972,6966,6959,96,10,2024-05-27 14:07:14,2
6,6005,0.0,2295,10,7,9,11,6971,6964,6958,96,10,2024-05-27 14:08:14,2
16,6006,0.0,2284,10,7,9,10,6970,6963,6957,96,10,2024-05-27 14:09:14,2
4,6006,0.0,2853,9,6,9,10,6972,6966,6961,95,10,2024-05-27 14:10:15,2
5,6005,0.0,2693,9,6,9,10,6972,6965,6959,95,10,2024-05-27 14:11:15,2
16,6006,0.0,2484,9,6,9,10,6970,6963,6956,96,10,2024-05-27 14:12:15,2
6,6005,0.0,2766,9,6,8,10,6972,6966,6959,95,9,2024-05-27 14:13:16,2
16,6006,0.0,2684,9,6,9,10,6973,6966,6959,96,10,2024-05-27 14:14:16,2
9,6006,0.0,2681,9,6,9,10,6971,6965,6958,95,10,2024-05-27 14:15:16,2
9,6005,0.0,2698,9,6,9,10,6971,6965,6959,96,10,2024-05-27 14:16:17,2
10,6005,0.0,2692,9,6,9,10,6970,6964,6957,96,10,2024-05-27 14:17:17,2
12,6005,0.0,2659,9,6,9,10,6972,6966,6960,96,10,2024-05-27 14:18:17,2
2,6007,0.0,2615,9,6,9,10,6970,6965,6961,96,10,2024-05-27 14:19:18,2
6,6006,0.0,2718,9,6,9,10,6971,6965,6959,96,10,2024-05-27 14:20:18,2
13,6005,0.0,1370,11,9,10,11,6972,6967,6962,96,11,2024-05-27 14:21:18,3
5,6007,0.0,2555,9,6,9,10,6969,6963,6958,96,10,2024-05-27 14:22:18,2
3,6006,0.0,2698,9,6,9,10,6970,6965,6960,95,10,2024-05-27 14:23:19,2
8,6005,0.0,2804,9,6,9,10,6971,6966,6961,96,10,2024-05-27 14:24:19,2
5,6007,0.0,2710,9,6,9,10,6971,6966,6960,96,10,2024-05-27 14:25:19,2
10,6005,0.0,2608,9,6,9,10,6972,6966,6960,96,10,2024-05-27 14:26:19,2
12,6005,0.0,1974,10,8,9,10,6971,6966,6960,96,10,2024-05-27 14:27:19,3
6,6002,0.0,2213,9,6,9,10,6972,6966,6960,96,10,2024-05-27 14:28:20,2
9,6004,0.0,2458,10,6,9,10,6970,6964,6959,95,10,2024-05-27 14:29:20,2
6,6004,0.0,2528,9,6,9,10,6971,6966,6960,96,10,2024-05-27 14:30:20,2
13,6003,0.0,2212,10,7,9,10,6970,6964,6958,96,10,2024-05-27 14:31:21,2
5,6003,0.0,2688,9,6,9,10,6971,6965,6960,95,10,2024-05-27 14:32:21,2
5,6003,0.0,2699,9,6,9,10,6970,6965,6959,96,10,2024-05-27 14:33:21,2
12,6003,0.0,2742,9,6,9,10,6972,6966,6960,95,10,2024-05-27 14:34:22,2
6,6003,0.0,1866,9,7,9,10,6972,6967,6961,95,10,2024-05-27 14:35:22,2
13,6004,0.0,2762,9,6,9,10,6972,6966,6961,95,10,2024-05-27 14:36:22,2
13,6004,0.0,2755,9,6,9,10,6971,6965,6960,96,10,2024-05-27 14:37:22,2
14,6003,0.0,2481,10,7,9,10,6972,6966,6960,96,10,2024-05-27 14:38:23,2
12,6004,0.0,2331,9,6,9,10,6969,6964,6958,96,10,2024-05-27 14:39:23,2
13,6003,0.0,2465,9,6,9,10,6971,6965,6960,96,10,2024-05-27 14:40:23,2
12,6004,0.0,2728,9,6,8,10,6971,6965,6959,95,9,2024-05-27 14:41:24,2
13,6003,0.0,2306,9,6,9,10,6971,6965,6959,95,10,2024-05-27 14:42:24,3
11,6004,0.0,2710,9,6,9,10,6971,6965,6959,95,10,2024-05-27 14:43:24,2
14,6003,0.0,2232,10,7,9,11,6972,6966,6960,96,10,2024-05-27 14:44:24,2
14,6004,0.0,2747,9,6,9,10,6971,6965,6959,96,10,2024-05-27 14:45:24,2
4,6004,0.0,2800,9,6,8,10,6969,6963,6958,95,9,2024-05-27 14:46:25,2
13,6004,0.0,1364,10,8,9,10,6971,6965,6959,95,10,2024-05-27 14:47:25,3
11,6005,0.0,2634,9,6,9,10,6972,6967,6961,95,10,2024-05-27 14:48:25,2
14,6003,0.0,2634,10,6,9,10,6972,6966,6959,96,10,2024-05-27 14:49:25,2
15,6003,0.0,2665,9,6,8,10,6971,6965,6958,95,9,2024-05-27 14:50:25,2
10,6003,0.0,2685,9,6,9,10,6972,6966,6960,96,10,2024-05-27 14:51:26,2
3,6005,0.0,2759,9,6,9,10,6969,6964,6958,95,9,2024-05-27 14:52:26,2
11,6004,0.0,2773,9,6,8,10,6972,6966,6959,95,9,2024-05-27 14:53:26,2
14,6003,0.0,2524,9,6,9,10,6970,6964,6958,96,10,2024-05-27 14:54:26,2
7,6004,0.0,2584,9,6,9,10,6972,6966,6960,95,9,2024-05-27 14:55:27,2
8,6004,0.0,2686,9,6,9,10,6972,6966,6961,95,10,2024-05-27 14:56:27,2
3,6004,0.0,2568,9,6,9,10,6970,6965,6961,96,10,2024-05-27 14:57:27,2
5,6003,0.0,2723,9,6,9,10,6970,6966,6961,95,10,2024-05-27 14:58:27,2
3,6004,0.0,2619,9,6,9,10,6971,6967,6962,96,10,2024-05-27 15:00:27,2
3,6006,0.0,2714,9,6,9,10,6970,6965,6959,95,10,2024-05-27 15:01:28,2
14,6005,0.0,2569,9,6,9,10,6972,6966,6960,96,10,2024-05-27 15:02:28,2
5,6006,0.0,2773,9,6,9,10,6970,6965,6960,95,10,2024-05-27 15:03:28,2
2,6006,0.0,2932,9,6,9,10,6970,6965,6960,95,10,2024-05-27 15:04:28,2
13,6006,0.0,2112,10,7,9,11,6970,6964,6959,96,10,2024-05-27 15:05:28,2
5,6005,0.0,2674,9,6,9,10,6970,6965,6960,95,10,2024-05-27 15:06:29,2
6,6006,0.0,2794,9,6,9,10,6970,6965,6959,96,10,2024-05-27 15:07:29,2
13,6007,0.0,2825,9,6,9,10,6970,6964,6959,95,10,2024-05-27 15:08:29,2
7,6007,0.0,2631,9,6,8,10,6969,6964,6959,95,9,2024-05-27 15:09:29,2
4,6006,0.0,2590,9,7,9,10,6969,6964,6959,96,10,2024-05-27 15:10:29,2
11,6005,0.0,2191,10,7,9,10,6972,6966,6961,96,10,2024-05-27 15:11:30,2
3,6005,0.0,2653,9,6,9,10,6970,6965,6960,96,10,2024-05-27 15:12:30,2
3,6006,0.0,2256,10,7,9,10,6972,6966,6961,96,10,2024-05-27 15:13:30,2
14,6006,0.0,2353,10,6,9,10,6970,6964,6959,96,10,2024-05-27 15:14:30,2
3,6006,0.0,2737,9,6,9,10,6970,6964,6959,96,10,2024-05-27 15:15:30,2
12,6006,0.0,2682,9,6,9,10,6970,6964,6959,96,10,2024-05-27 15:16:30,2
4,6006,0.0,2530,9,6,9,10,6970,6965,6959,96,10,2024-05-27 15:17:30,2
13,6007,0.0,2628,9,6,9,10,6973,6967,6962,95,10,2024-05-27 15:18:31,2
9,6006,0.0,2162,10,7,9,10,6972,6966,6960,96,10,2024-05-27 15:19:31,2
2,6005,0.0,1269,10,8,9,10,6970,6964,6959,96,10,2024-05-27 15:20:31,3
8,6005,0.0,2541,9,6,9,10,6971,6965,6959,95,10,2024-05-27 15:21:31,2
4,6006,0.0,2233,9,6,8,10,6970,6965,6959,95,9,2024-05-27 15:22:31,2
9,6004,0.0,2663,9,6,9,10,6972,6967,6961,96,10,2024-05-27 15:23:31,2
2,6005,0.0,2348,10,6,9,10,6971,6967,6962,96,10,2024-05-27 15:24:32,2
4,6006,0.0,2762,9,6,9,10,6970,6964,6959,96,10,2024-05-27 15:25:32,2
4,6005,0.0,2498,9,7,9,10,6970,6965,6960,96,10,2024-05-27 15:26:32,2
3,6005,0.0,1872,10,7,9,11,6970,6965,6960,96,10,2024-05-27 15:27:33,2
6,6005,0.0,2533,9,6,9,10,6972,6967,6961,96,10,2024-05-27 15:28:33,2
13,6004,0.0,2388,9,6,8,10,6971,6965,6959,95,10,2024-05-27 15:29:33,2
5,6006,0.0,2556,9,6,9,10,6971,6965,6959,95,10,2024-05-27 15:30:33,2
7,6003,0.0,2629,9,6,9,10,6975,6969,6963,95,10,2024-05-27 15:31:33,2
9,6004,0.0,2693,9,6,8,10,6971,6965,6959,95,9,2024-05-27 15:32:34,2
10,6006,0.0,2457,10,7,9,10,6972,6966,6959,96,10,2024-05-27 15:33:34,2
5,6005,0.0,2286,10,7,9,10,6972,6967,6961,96,10,2024-05-27 15:34:34,2
8,6006,0.0,2690,9,6,9,10,6972,6966,6961,96,10,2024-05-27 15:35:34,2
8,6005,0.0,1831,10,7,9,10,6972,6966,6961,96,10,2024-05-27 15:36:34,2
14,6006,0.0,2672,9,6,9,10,6972,6966,6960,95,10,2024-05-27 15:37:35,2
4,6006,0.0,2304,10,7,9,10,6971,6966,6960,96,10,2024-05-27 15:38:35,2
14,6004,0.0,2273,9,7,9,10,6972,6965,6959,95,10,2024-05-27 15:39:35,2
13,6006,0.0,1820,10,7,9,11,6972,6966,6960,96,10,2024-05-27 15:40:35,2
10,6006,0.0,2540,9,6,9,10,6973,6967,6961,95,9,2024-05-27 15:41:36,2
2,6006,0.0,2553,9,6,9,10,6970,6965,6960,95,10,2024-05-27 15:42:36,2
14,6007,0.0,2400,9,6,9,10,6971,6965,6959,95,10,2024-05-27 15:43:36,2
14,6005,0.0,2596,9,6,9,10,6973,6967,6961,96,10,2024-05-27 15:44:37,2
12,6007,0.0,2735,9,6,9,10,6972,6966,6960,95,10,2024-05-27 15:45:37,2
4,6006,0.0,2368,9,6,9,10,6972,6967,6961,95,9,2024-05-27 15:46:37,2
4,6006,0.0,2760,9,6,9,10,6972,6967,6962,96,10,2024-05-27 15:47:37,2
5,6005,0.0,2431,9,6,9,10,6970,6965,6960,95,10,2024-05-27 15:48:38,2
10,6006,0.0,2251,9,6,8,10,6971,6966,6961,96,9,2024-05-27 15:49:38,2
9,6007,0.0,2638,9,6,9,10,6972,6966,6960,96,10,2024-05-27 15:50:39,2
4,6007,0.0,2465,9,6,8,10,6970,6965,6960,95,10,2024-05-27 15:51:39,2
10,6006,0.0,2605,9,6,8,9,6972,6966,6961,95,9,2024-05-27 15:52:39,2
4,6005,0.0,2621,9,6,9,10,6970,6965,6960,96,10,2024-05-27 15:53:40,2
4,6007,0.0,1673,10,8,10,11,6970,6965,6959,96,10,2024-05-27 15:54:40,3
4,6007,0.0,1835,10,7,9,11,6972,6967,6961,96,10,2024-05-27 15:55:40,3
11,6006,0.0,2365,9,6,9,10,6971,6965,6959,96,10,2024-05-27 15:56:40,2
10,6008,0.0,2640,9,6,9,10,6972,6966,6960,96,10,2024-05-27 15:57:40,2
10,6006,0.0,2650,9,6,9,10,6971,6965,6960,96,10,2024-05-27 15:58:40,2
10,6001,0.0,1074,10,7,9,10,6972,6966,6960,96,11,2024-05-27 17:00:56,3
15,6000,0.0,2622,9,6,9,10,6972,6966,6959,96,10,2024-05-27 17:01:56,2
14,6002,0.0,2689,9,6,9,10,6972,6966,6960,95,10,2024-05-27 17:02:57,2
10,6001,0.0,2575,9,6,9,10,6972,6966,6959,96,10,2024-05-27 17:03:57,2
12,6001,0.0,2601,9,6,9,10,6974,6967,6961,95,10,2024-05-27 17:04:57,2
6,6001,0.0,2558,9,6,9,10,6972,6967,6962,96,10,2024-05-27 17:05:57,2
4,6004,0.0,2565,9,6,9,10,6970,6964,6959,96,10,2024-05-27 17:06:57,2
11,6003,0.0,2673,9,6,9,10,6972,6966,6960,96,10,2024-05-27 17:07:58,2
8,6004,0.0,2511,9,6,9,10,6973,6968,6962,95,10,2024-05-27 17:08:58,2
13,6004,0.0,2632,9,6,9,10,6972,6966,6960,96,10,2024-05-27 17:09:58,2
4,6003,0.0,2007,10,7,9,10,6952,6947,6941,96,10,2024-05-27 17:10:58,2
5,6004,0.0,2261,9,7,9,10,6972,6967,6962,95,10,2024-05-27 17:11:58,2
5,6004,0.0,2607,9,6,9,10,6973,6967,6962,96,10,2024-05-27 17:12:58,2
9,6004,0.0,2669,9,6,9,10,6974,6967,6961,96,10,2024-05-27 17:13:58,2
13,6004,0.0,2736,9,6,9,10,6973,6967,6961,95,10,2024-05-27 17:14:59,2
10,6005,0.0,2600,9,6,9,10,6970,6965,6959,96,10,2024-05-27 17:15:59,2
9,6004,0.0,2089,9,7,9,10,6969,6964,6958,96,10,2024-05-27 17:16:58,2
4,6001,0.0,2619,9,6,9,10,6970,6965,6960,96,10,2024-05-27 17:17:59,2
9,6002,0.0,2680,9,6,9,10,6970,6964,6959,96,10,2024-05-27 17:18:59,2
5,6000,0.0,2467,9,6,9,10,6971,6965,6960,95,10,2024-05-27 17:19:59,2
4,6001,0.0,2613,9,6,9,10,6971,6966,6960,96,10,2024-05-27 17:20:59,2
8,6001,0.0,1542,9,7,9,10,6970,6965,6959,95,10,2024-05-27 17:22:00,3
7,6002,0.0,2687,9,6,9,10,6970,6964,6958,96,10,2024-05-27 17:23:00,2
6,6001,0.0,2350,9,6,9,10,6969,6964,6960,95,10,2024-05-27 17:24:00,2
11,6002,0.0,2797,9,6,9,10,6971,6966,6960,96,10,2024-05-27 17:25:00,2
12,6002,0.0,2649,9,6,9,10,6971,6966,6961,95,10,2024-05-27 17:26:01,2
10,6002,0.0,2567,9,6,9,10,6971,6966,6961,95,10,2024-05-27 17:27:01,2
4,6002,0.0,2698,9,6,9,10,6971,6966,6962,95,10,2024-05-27 17:28:01,2
9,6002,0.0,2619,9,6,9,10,6970,6966,6961,96,10,2024-05-27 17:29:01,2
11,6001,0.0,2765,9,6,9,10,6971,6965,6960,96,10,2024-05-27 17:30:01,2
8,6002,0.0,2810,9,6,9,10,6971,6966,6961,96,10,2024-05-27 17:31:01,2
3,6001,0.0,1369,11,8,10,11,6970,6965,6960,95,11,2024-05-27 17:32:01,3
8,6000,0.0,1815,11,9,10,11,6969,6964,6960,96,11,2024-05-27 17:33:02,3
13,5998,0.0,2680,9,6,9,10,6972,6966,6960,95,10,2024-05-27 17:34:02,2
13,5998,0.0,2713,9,6,9,10,6973,6967,6962,95,10,2024-05-27 17:35:02,2
11,5998,0.0,992,10,9,10,11,6970,6965,6960,96,11,2024-05-27 17:36:02,3
12,5998,0.0,2239,10,7,9,10,6970,6965,6960,96,10,2024-05-27 17:37:03,2
3,5997,0.0,2617,9,6,9,10,6969,6964,6959,95,10,2024-05-27 17:38:03,2
13,5999,0.0,2499,9,6,9,10,6970,6965,6960,96,10,2024-05-27 17:39:03,2
8,6000,0.0,2712,9,6,9,10,6971,6965,6960,96,10,2024-05-27 17:40:04,2
3,6004,0.0,2596,9,6,9,10,6970,6965,6959,95,10,2024-05-27 17:41:04,2
4,6003,0.0,2736,9,6,9,10,6971,6966,6960,95,10,2024-05-27 17:42:04,2
13,6002,0.0,2690,9,6,9,10,6971,6965,6959,95,10,2024-05-27 17:43:04,2
15,6002,0.0,2467,9,6,9,10,6974,6967,6961,95,10,2024-05-27 17:44:05,2
4,6002,0.0,1817,11,8,10,11,6971,6966,6960,96,11,2024-05-27 17:45:05,3
11,6003,0.0,2615,9,6,9,10,6971,6966,6960,95,10,2024-05-27 17:46:05,2
13,6002,0.0,2002,10,7,9,11,6973,6968,6962,96,10,2024-05-27 17:47:05,3
3,6002,0.0,2688,9,6,9,10,6972,6966,6961,95,10,2024-05-27 17:48:05,2
3,6002,0.0,2681,9,6,9,10,6970,6965,6959,95,10,2024-05-27 17:49:05,2
4,6002,0.0,2633,9,6,9,10,6972,6967,6961,95,9,2024-05-27 17:50:06,2
5,6001,0.0,2344,9,7,9,10,6973,6967,6961,95,10,2024-05-27 17:51:06,3
5,6002,0.0,1893,10,7,9,10,6972,6967,6962,96,10,2024-05-27 17:52:06,2
13,6001,0.0,949,11,9,10,11,6972,6966,6960,96,11,2024-05-27 17:53:06,3
8,6002,0.0,2580,9,6,9,10,6972,6967,6962,95,10,2024-05-27 17:54:06,2
13,6003,0.0,2641,9,6,9,10,6972,6966,6961,95,10,2024-05-27 17:55:07,2
3,6002,0.0,2410,10,6,9,10,6970,6966,6961,96,10,2024-05-27 17:56:07,2
6,6002,0.0,2495,9,6,9,10,6971,6966,6960,96,10,2024-05-27 17:57:07,2
5,6000,0.0,2174,9,7,9,10,6972,6967,6962,96,10,2024-05-27 17:58:07,2
13,6006,0.0,2620,9,6,9,10,6951,6945,6938,95,10,2024-05-27 19:00:27,2
13,6002,0.0,2547,9,6,9,10,6951,6944,6937,95,10,2024-05-27 19:01:28,2
15,6003,0.0,1743,9,7,9,10,6951,6944,6938,95,10,2024-05-27 19:02:28,3
9,5994,0.0,2615,9,6,9,10,6954,6947,6940,95,10,2024-05-27 19:03:28,2
15,6005,0.0,2491,9,6,9,10,6953,6946,6939,95,10,2024-05-27 19:04:28,2
15,5998,0.0,2654,9,6,9,10,6951,6944,6936,95,10,2024-05-27 19:05:29,2
6,5993,0.0,2584,9,6,9,10,6949,6942,6935,95,10,2024-05-27 19:06:29,2
6,6005,0.0,2540,9,6,9,10,6951,6944,6938,95,10,2024-05-27 19:07:29,2
7,6013,0.0,2514,9,6,9,10,6961,6954,6948,95,10,2024-05-27 19:08:29,2
12,6009,0.0,54,34,37,38,38,6970,6963,6956,97,35,2024-05-27 19:09:30,8
10,6010,0.0,2578,9,6,9,10,6970,6964,6957,95,10,2024-05-27 19:10:30,2
5,6006,0.0,2468,9,6,9,10,6972,6966,6960,95,10,2024-05-27 19:11:30,2
10,6011,0.0,2725,9,6,9,10,6963,6957,6951,95,10,2024-05-27 19:12:31,2
16,6009,0.0,2748,9,6,9,10,6960,6953,6946,95,9,2024-05-27 19:13:31,2
15,6013,0.0,2511,9,6,9,10,6965,6959,6952,96,10,2024-05-27 19:14:31,2
7,6012,0.0,2731,9,6,9,10,6974,6968,6962,95,10,2024-05-27 19:15:32,2
8,6009,0.0,2636,9,6,9,10,6965,6959,6953,95,10,2024-05-27 19:16:32,2
13,6006,0.0,2223,9,6,8,9,6964,6958,6952,94,9,2024-05-27 19:17:33,2
14,6011,0.0,1962,10,8,10,11,6972,6965,6958,96,11,2024-05-27 19:18:33,3
7,6011,0.0,2267,9,6,9,10,6971,6965,6960,95,10,2024-05-27 19:19:33,2
9,6012,0.0,2728,9,6,9,10,6973,6967,6961,95,10,2024-05-27 19:20:33,2
4,6011,0.0,2382,9,6,9,10,6971,6965,6960,95,10,2024-05-27 19:21:34,2
14,6009,0.0,2676,9,6,9,10,6973,6967,6960,95,10,2024-05-27 19:22:34,2
5,6011,0.0,1843,10,8,9,10,6972,6966,6960,95,10,2024-05-27 19:23:34,3
7,6010,0.0,2212,9,6,9,10,6973,6967,6961,95,10,2024-05-27 19:24:34,2
14,6010,0.0,2434,9,6,9,10,6971,6965,6959,95,10,2024-05-27 19:25:34,2
15,6010,0.0,2286,10,6,9,10,6970,6964,6958,95,10,2024-05-27 19:26:34,2
9,6010,0.0,2507,9,6,9,10,6970,6965,6960,96,10,2024-05-27 19:27:34,2
13,6008,0.0,2201,10,6,9,10,6972,6966,6961,95,10,2024-05-27 19:28:35,2
14,6008,0.0,2156,9,7,9,10,6971,6965,6959,96,10,2024-05-27 19:29:35,2
13,6009,0.0,2309,10,7,9,10,6972,6966,6960,95,10,2024-05-27 19:30:35,2
13,6008,0.0,2427,9,6,9,10,6971,6965,6959,95,10,2024-05-27 19:31:35,2
10,6009,0.0,2441,9,6,9,10,6971,6966,6961,95,9,2024-05-27 19:32:36,2
4,6008,0.0,1326,10,9,10,11,6972,6967,6962,95,10,2024-05-27 19:33:36,3
4,6008,0.0,2714,9,6,9,10,6971,6966,6961,95,10,2024-05-27 19:34:36,2
5,6009,0.0,2443,9,6,9,10,6972,6967,6961,95,10,2024-05-27 19:35:36,2
6,6010,0.0,1350,10,9,10,11,6971,6966,6961,95,11,2024-05-27 19:36:36,3
6,6009,0.0,1431,10,8,10,10,6969,6965,6960,95,10,2024-05-27 19:37:36,3
12,6008,0.0,2065,9,7,10,11,6971,6966,6960,95,10,2024-05-27 19:38:37,3
